content,label
污染蒸汽盐类及杂质进入锅炉系统后由于水滴携带或蒸汽的溶解携带水中钠盐硅酸盐的气体杂质会带入蒸汽系统锅炉的压力等级越高携带量越大这些杂质会造成热力设备的腐蚀盐类物质会沉积在蒸汽通过的各个部位如过热器汽轮机等影响机组的安全经济运行,0
由于上述原因未经除盐处理的水不能作为锅炉给水,0
给水处理是根据锅炉压力等级的不同而有所不同等级越高对给水的纯度要求越高用于低压锅炉的给水要经过软化处理或部分除盐处理主要是除去水中的硬度通常是以型或型离子交换树脂软化或石灰软化法处理对于中压以上锅炉的给水要经过化学除盐处理对于中压以上锅炉的给水要经过化学除盐处理将水中的阳离子如和阴离子中的等以及溶解气体全部除去或降低到一定程度通常采用离子交换或膜分离技术等方法,0
什么是水垢和水渣？,1
由于炉水水质的不良在经过一段时间的运行之后与水接触的受热面上会形成一层固态附着物这就是水垢但从炉水中析出的固体物质有时还会呈悬浮状存在或者是以沉渣状态沉积在汽包和下联箱底部等流速缓慢处这些呈悬浮状态和沉渣状态的物质就称为水渣,0
常见的锅炉水垢有哪些？,1
常见的锅炉水垢主要有种,0
碳酸盐水垢主要成分是钙镁的碳酸盐以碳酸钙为主有时高达以上,0
硫酸盐水垢主要成分是常达以上,0
磷酸盐水垢主要成分是,0
硅酸盐水垢主要成分是有时达以上,0
混合水垢是各种水垢的混合物,0
常见水垢可能存在的组分如下,0
方解石结晶形,0
方解石结晶形,0
硬石膏,0
单硅钙石?,0
?,0
硬硅钙石??,0
硅灰石,0
,0
羟钙石,0
磷钙土?碱度低时产生,0
锥辉石??,0
查明水垢及其组分就可以采取有效的预防措施,0
锅炉水渣的组成是怎样的？,1
锅炉水渣的组成有碳酸钙氢氧化镁蛇纹石??铁的氧化物碱式磷灰石氢氧化铁碱式碳酸镁,0
?磷酸镁镁橄榄石?和铜的氧化物?等知道水渣的组成垢就可以制定防止措施,0
为什么要监督锅炉给水的硬度？,1
硬度超标的水容易在锅炉中结垢钙镁的碳酸盐因受热分解由易溶盐转化为难溶盐从中析出,0
,0
,0
,0
随着炉水水温升高部分反常溶解度盐类如的溶解度下降又因炉水不断被蒸发浓缩使硬度所形成的盐类也相应浓缩成垢,0
为了防止锅炉系统和给水系统中生成钙镁水垢以及避免增加炉内磷盐处理的用药量不使锅炉水中产生过多的水渣为此要监督锅炉给水的硬度以硬采取有效措施控制硬度不得超过指标,0
锅炉给水的硬度为什么有时不合格？如何处理？,1
锅炉给水硬度不合格的原因主要是组成锅炉给水的补给水凝结水疏水及工艺冷凝水中渗入了杂质使得硬度增大这样水质也会变得浑浊未经除盐处理的水由于阀门等的不严密泄漏至给水系统造成硬度增高,0
处理的方法是加强锅炉水及汽质的监督查明污染的来源及时进行处理同时要对各管线阀门进行检查特别是补给水系统以防止硬水渗入给水中,0
,0
,0
锅炉水质浑浊的原因是什么？如何处理？,1
锅炉水质浑浊的主要原因与处理方法如下,0
给水水质不合格是什么原因？应如何处理？,1
给水水质不合格的主要原因如下,0
组成锅炉给水的凝结水硫水工艺冷凝水及补给水漏进杂质使其水质劣化造成水质劣化的原因及处理方法见下表,0
此种情况下要适当增加锅炉排污量,0
锅炉检修后启动的初期或新炉投用时炉水会产生浑浊,0
严格按排污规定进行定期排污调整好排污量,0
锅炉长期未排污或是排污量不够,0
查明来源分别进行处理,0
由于给水水质浑浊或硬度太高,0
处理方法,0
锅炉水质浑浊的主要原因,0
对凝汽器进行堵漏,0
放掉疏水箱中不合格的水查找污染来源并消除之,0
放掉不合格的生产返回水查找污染原因并消除之,0
查找除盐水劣化原因并消除之,0
检修有关水泵,0
凝汽器有泄漏生水漏到凝结水中,0
疏水水质超标,0
工艺冷凝水水质超标,0
除盐水水质劣化,0
有关水泵盘根漏生水,0
组成锅炉给水的凝结水疏水生产返回水及补给水劣化使炉水中含钠量电导率等控制项目超标,0
处理方法,0
原因,0
异常现象,0
由于锅炉连续排污扩容器产生的蒸汽严重带水,0
在通常情况下排污扩容器所产生的蒸汽是返回脱氧器作为加热汽源如果蒸汽中夹带了含盐量较高的排污水必然会造成给水的污染,0
排污扩容器产生蒸汽带水的最大可能是水位过高所以应及时调整排污扩容器的运行方式降低其水位避免蒸汽带水现象的发生,0
未经处理的原水由于阀门等的不严密泄漏到给水系统中也是造成给水水质不合格的原因,0
锅炉给水中带油有什么危害性？,1
由于给水中带油会缎带锅炉系统产生严重的危害例如油质附着在炉管管壁上受热的时候就会分解生成热导率很小的附着物只有???严重影响管壁的传热造成管壁金属的变形危及炉管安全给水中的油会使炉水形成泡沫及生成水中漂浮的水渣促使蒸汽品质的恶化油沫水滴会被蒸汽带到过热器中受热分解产生热导率很小的附着物导致过热器管的过热损坏,0
锅炉给水中含有铜和铁时有什么危害？,1
锅炉给水中含有铜和铁时会在金属受热面上形成铜垢或铁垢由于金属表面与铜垢铁垢沉积物之间的电位差异从而引起了金属的局部腐蚀这种腐蚀一般是坑蚀容易造成金属穿孔或爆裂所以危害性很大因此严格控制给水中铜和铁的含量是防止锅炉腐蚀的必要措施给水中的铜与铁一般来源于凝结水补给水以及生产回水系统因此必须防止以上水系统的腐蚀给水中铜和铁的含量也是作为评价热力系统金属腐蚀程度的依据之一,0
中高压锅炉常用哪些炉内水处理剂？其作用如何？,1
中高压锅炉常用炉内水处理剂及作用如下表,0
中和形成保护膜,0
防止冷凝水管路因引起的腐蚀,0
,0
,0
,0
,0
氨,0
吗啉,0
环己胺,0
烷基胺,0
其他胺类,0
防止锅炉水起泡沫,0
清泡剂酰胺类醇类等,0
除氧,0
除去给水中的溶解氧防止腐蚀,0
,0
,0
,0
亚硫酸钠,0
亚硫酸氢钠重亚硫酸钠,0
联氨肼,0
丹宁,0
分散淤渣,0
使淤渣分散悬浮在水中容易经排污排出防止结垢,0
,0
合成高分子化合物,0
丹宁,0
木质素,0
淀粉,0
除硬,0
使锅炉水的硬度成分变成不溶性沉淀物防止结垢,0
,0
,0
,0
,0
氢氧化钠,0
磷酸三钠,0
磷酸三钾,0
磷酸氢二钠,0
聚磷酸盐,0
调整值碱度,0
调整锅炉水给水的碱度防止锅炉的结垢和腐蚀,0
,0
,0
,0
,0
,0
,0
,0
,0
氢氧化钠苛性钠,0
碳酸钠苏打,0
磷酸钠磷酸三钠,0
磷酸二氢钠磷酸一钠,0
六偏磷酸钠,0
磷酸,0
三聚磷酸钠,0
硫酸,0
分子式,0
名称,0
作用,0
药剂,0
由于极化淡水室的富集在阴膜浓水一侧因此这滞流层内溶液的值变大呈碱性同时淡水室内的阴离子等迁过阴膜也富集在这里还有浓水室中的硬度离子也被阻挡在这滞流层中这样由于这些正负离子的离子积大于它们组成或的溶度积时就在阴膜浓水室一侧滞流层内产生沉淀或污垢,0
防止和消除极化沉淀有下列方法极限电流法要严格控制电滲析器的工作电流始终低于产生极化时的极限电流从而避免极化的产生倒换电极法定时倒换电极使离子的迁移方向改变从而使浓淡室也相应倒换约小时倒极一次这样即使有轻微沉淀也会得到消除清洗法定期用浓度的盐酸循环清洗小时左右并使沉淀物消除排出拆洗法电渗析器经半年或一年运行之后将装置拆开把隔板和膜片等清洗干净,0
什么叫电渗析的电流密度除盐效率和电流效率？,1
电渗析的电流密度是在运行时每单位面积膜所通过的平均电流用下式表示,0
,0
式中电流密度,0
工作电流,0
膜的有效面积,0
除盐效率是表示电渗析法除去水中含盐量的效果是电渗析器的重要技术指标可用下式表示,0
,0
,0
,0
式中电流效率,0
淡水产量,0
工作电流总量,0
常数,0
为什么电渗析器的电极会腐蚀和结垢？,1
电渗析器通电之后电极表面就会产生电化学反应在阳极处有初生态氧和产生极水呈酸性具有强烈的氧化作用从而腐蚀电极而在阴极处的极水是呈碱性的当水中有和存在时就会产生和的水垢沉积为此目前采取在钛丝电极外面涂以钌来提高耐腐蚀性能并选择适宜的极框使得极水有足够的流量和湍动作用促使沉积物排出目前国内除上述电极之外还有石墨电极铅板电极和不锈钢电极等,0
如何使用和保存电渗析器的离子交换膜？,1
如果是新膜在使用前需要先在清水中浸泡再进行裁膜例如聚乙烯异相膜在使用中会发生阳膜缩短阴膜伸长的现象故最好将膜放在溶液中浸泡然后用清水冲洗后再裁膜这样运行时膜的尺寸变化小,0
如果是已经使用过的旧膜暂不使用时无原则要晾干后存放存放时应平摊避免阳光照射不要受湿不沾油污,0
在运行时水湿不能太低以为宜水温过高膜会溶胀水温过低膜会收缩引起破裂,0
在检修拆装时要防止膜的机械损伤或折裂,0
进出,0
,0
电渗析器开停车时应注意哪些事项？,1
电渗析器在开车时应先通水后通电在停车时应先停电后停水,0
浓淡极水的阀门应做到同时缓慢开启要均匀切勿猛开锰关并控制好压力通常使淡水室压力比浓水极水压力高出,0
,0
通电时电压应逐步升高直到电流稳定在工作点为止,0
运行期间应定期测定淡浓极水的流量和压力记录工作电压电流测定原水淡水浓水的电阴率温度定期分析原水浑浊度耗氧量游离氯氯根硬度和含盐量等,0
在暂停运行时应保持膜在湿润状态避免干缩如果长期停运时应将设备解体并按规定保存好各部件,0
什么是频繁倒极电渗析？,1
频繁倒极电渗析是具有选择透过性的离子交换膜在外加直流电场的作用下使水中的离子定向迁移并有选择地通过带有不同电荷的离子交换膜从而达到杂质和水分离的过程但由于单向电渗析膜堆内部极化沉淀和阴极区沉淀影响电渗析的正常运行为了克服这个缺陷采取的方法是使电滲析频繁倒电极这就成了频繁倒极电渗析每小时倒电极次这样由于电极的变化有效地破坏了极化层从而防止了因浓差极化引起的膜戴盆望天内部的沉淀结垢也减少了黏性污泥和微生物在膜面上的黏着和积累同时也减少了原来清除沉积物时需使用的酸和防垢剂等的用量减少了环境污染提高水的回收率降低运行和维修费用,0
电渗析有些什么特点？,1
电渗析作为膜分离技术有其自己特点,0
能量消耗不大电渗析运行过程中不发生相的变化仅是用电能来迁移水中已解离的离子一般它耗用的电能是和水中含盐量成正比的因此对含盐量以下的水的淡化电渗析被认为是耗能少的比较经济的技术,0
药剂耗量少环境污染小电渗析运行时不需要加入药剂仅在定期清洗时用少量酸输液时不需要高压泵所以和离子交换法比较耗用药剂量少得多因此废酸废碱少,0
操作简便易于向自动化方向发展电渗析通常都是控制在恒定的直流电压下运行运行时只要在恒定电压下控制好浓淡极水的流量和压力定期倒换电极因此易于进行自动化操作,0
设备紧凑占地面积不大水鎏是通过紧固形多膜对电渗析器进行淡化除盐的辅助设备不多所以占地面积小规模较小的可以把辅助设备组合在一起,0
设备经久耐用预处理简便膜和电渗析器的隔板等都是高分子材料制成国外对比的看法认为离子交换膜比反渗透膜抗污染好电渗析器设备材料比蒸馏法所用的金属材料耐腐蚀性强另外由于在电渗析器中水流方向是和膜面平行不像反渗透器中水流要垂直通过膜面所以一般认为电渗析对进水水质指标要求没有反渗透那样高,0
水的利用率高排水处理容易电渗析器进水中的浓水和极水可以考虑循环使用或套用所以水的利用率高,0
设备规模除盐浓度的范围适应性大从小型到大型的不同隔板的组装形式和多台的串联并联可以适应不同大小的水处理规模和除盐程度的要求,0
电渗析存在的主要缺点是耗水量较大电极的腐蚀和结垢问题未获彻底解决有机物对膜的污染常使除盐率迅速下降,0
选用电渗析时要注意哪些问题？,1
电渗析是利用电能来迁移离子进行膜分离的当水中含盐量较低时水的电阻率就较高此时电渗析器的极限电流值也较小电渗析运行易于产生极化因此一般认为水中含盐量小于时不宜用电渗析除盐换言之电渗析器出口淡化的含盐量不宜低于不像离子交换法可以深度除盐获得超纯水,0
电渗析对离解度小的盐类和不离解的物质难以云除例如对水中的硅酸就不能去掉对碳酸根的迁移率就小一些对不离解的有机物就去除不掉不像离了交换法可以去除硅酸盐不像反渗透去除物质的范围要广泛得多,0
某些高价金属离子和有机物会污染离子交换膜降低除盐效率,0
电渗析器是由几十到几百张极薄的隔板和膜组成部件多组装较繁一个部件局部出问题即要影响到整体,0
电渗析是使水流在电场中流过当施加到一定电压后靠近膜面的水的滞流层中电解质的含量变得极小从而水的离解度增大易产生极化结垢和中性扰乱现象这是电渗析运行中较难掌握又必须重视的问题,0
对进入电滲析器的水质有何要求？,1
进入电渗析器的水质根据电渗析技术国标中规定了七项指标具体如下,0
水温,0
耗氧量高锰酸钾法,0
游离氯,0
铁,0
锰,0
浑浊度隔板,0
隔板,0
淤泥密度指数值,0
什么是电去离子净水技术？,1
电云离子净水技术是一种将电渗析和离子交换树脂相结合的除盐新工艺我国也称填充床电渗析,0
电去离子净水技术就是在电渗析器的淡水室中填装阴阳离子混合离子交换树脂将电渗析和离子交换结合在一个装置中成为一个联合体,0
由于淡水室中离子交换剂的颗粒不断地发生交换作用与再生作用而构成了离子通道活跃的离子活动使淡水室的电导率大大增加从而减弱了电渗析的极化现象提高了电渗析器的极限电流达到了水质的高度净化此外由于淡水室填装了离子交换剂使淡水室中的水流速度要比普通电渗析中的大大增加而且离子交换剂颗粒又起着滚动搅拌作用促进了离子的扩散改善了水力学状况也导致淡水室电导率的增加,0
除盐工艺过程如下在外电场的作用下水中电解质离子通过离子交换膜阴阳膜进行选择性迁移的电渗析过程阴阳混合离子交换剂上的和对水中电解质离子的离子交换过程从而加速去除淡水室中的离子电渗析的极化过程所产生的和离子交换剂进行了电化学再生过程这一过程既能保证高质量的纯水又能达到离子交换剂的自行再生,0
电渗析与混合离子交换两者错综地结合一起的电去离子过程既利用离子交换深度除盐克服了电渗析过程因发生浓差电极化作用而除盐不彻底又利用电渗析的极化作用发生电离产生的和来实现离子交换剂的自身再生克服了离子交换失效后通常需要化学再生剂来进行再生的缺点从而使基本上能够去除水中的全部离子为制备纯水超纯水等创造条件,0
如何测定污染指数或淤泥密度指数？,1
污染指数或淤泥密度指数是表示进反渗透水中悬浮物胶体物质的浓度和过滤特性是反渗透进水检测指标之一以确保反渗透的安全运行,0
水样的压力为条件下通过一标准过滤器过滤器直径为内装孔径的滤膜将开始通水时流出水所需要的时间记录下来继续通水后再记下通入水所需要的时间总的测试时间为则污染指数或淤泥密度指数用下计算,0
或,0
值越大水质越差对进入卷式反渗透组件水的污染指数以不大于为宜,0
,0
,0
,0
,0
反渗透除盐原理是什么？反渗透膜如何分类？,1
反渗透是世纪年代发展起来的一项新的薄膜分离技术是依靠反渗透膜的压力下合溶液中的溶剂与溶质进行分离的过程,0
要了解反渗透法除盐原理先要了解渗透的概念渗透是一种物理现象当两种含有不同浓度盐类的水如用一张半渗透性的薄膜分开就会发现含盐量少的一边的水分会透过膜渗到含盐量高的水中而所含的盐分并不渗透这样逐渐把两边的含盐浓度融和到均等等为止然而要完成这一过程需要很长时间这一过程也称为自然渗透但如果在含盐量高的水侧试加一个压力其结果也可以使上述渗透停止这时的压力称为渗透压力如果压力再加大可以使水向相反方向渗透而盐分剩下因此反渗透除盐原理就是在有盐分的水中如原水施以比自然渗透压力更大的压力使渗透向相反方向进行把原水中的水分子压到膜的另一边变成洁净的水从而达到除去水中盐分的目的这就是反渗透除盐原理,0
目前反渗透膜如以其膜材料化学组成来分主要有纤维素膜和非纤维素膜两大类如按膜材料的物理结构来分大致可分为非对称膜和复合膜等,0
在纤维素类膜中最广泛使用的是醋酸纤维素膜简称膜该膜总厚度约为其表皮层的厚度约为表皮层中布微孔孔径约故可以滤除极细的粒子而多孔支撑层中的孔径很大约有几百故该种不对称结构的膜又称为非对称膜在反渗透操作中醋酸纤维素膜只有表皮层与高压原水接触才能达到预期的脱盐效果决不能倒置,0
非纤维素类膜以芳香聚酰胺为主要品种其他还有聚哌嗪酰胺膜聚苯骈咪唑膜聚砜酰胺膜聚四氟乙烯接枝膜聚乙烯亚胺膜等等近年来发展起来的聚酰胺复合膜是由一层聚酯无纺织物作支持层由于聚酯无纺织物非常不规则并且太疏松不适合作为盐屏障层的底层因而将微孔工程塑料聚砜浇铸在无纺织物表面上聚砜层表面的孔控制在大约屏障层采用高交联度的芳香聚酰胺厚度大约在高交联度芳香聚酰胺由苯三酰氯和苯二胺聚合而成由于这种膜是由三层不同材料复合而成故称为复合膜,0
反渗透膜的分离机理是什么？,1
反渗透膜是属于一种压力推动的膜滤方法所用的膜不具离子交换性质可以称为中性膜反渗透用半透膜为滤膜必须在克服膜两边的渗透压下操作过去使用醋酸纤维素膜时的操作压力为现今所用的聚酰胺复合膜的操作压力为左右,0
半透膜是指只能通过溶液中某种组分的膜对水处理所用的半透膜要求只能通过水分子当然这种对水的透过选择性并不排斥少量的其他离子或小分子也能透过膜,0
对膜的半透性机理有以下各种解释但都不能解释全部渗透现象,0
一种解释认为这是筛除作用即膜孔介于水分子与溶质分子之间因此水能透过而溶质不能透过但这不能解释和水分子的大小基本一样盐分离子不能透过的原因,0
第二种解释是认为反渗透膜是亲水性的高聚物膜壁上吸附了水分子堵塞了溶质分子的通道水中的无机盐离子则较难通过,0
最后有一种机理认为是由于水能溶解于膜内而溶质不能溶解于膜内,0
膜分离器有哪些形式？它应具备哪些条件？,1
工业应用中通常需要较大面积的膜安装膜的最小单元被称为膜组件或称为膜分离器它是在外界驱动力作用下能实现对混合物中各组分分离的器件其主要形式有板框式圆管式螺旋卷式中空纤维式等种类型,0
一种性能良好的膜组件应具备以下条件,0
膜在容器内能得到合理的和足够的机械支撑并可使高压原料液和低压透过液严格分开,0
原料液在膜面上的流动状态均匀合理以减少浓差极化单位体积的膜组件中应填充较多的有效膜面积并使膜的安装和更换方便,0
装置牢固并保证有足够的强度运行安全可靠价格低廉和容易维护,0
板框式膜组件的形式怎样？,1
板框式膜组件是模分离历史上最早问世的一种膜组件形式其外观很像普通的板框式压滤机与其他膜组件相比板框式膜组件的最大特点是构造比较简单而且可以单独更换膜片,0
板框式膜组件又分系紧螺栓式和压力容器式,0
系紧螺栓式系紧螺栓式膜组件是先由圆形承压板多孔支撑板和膜经粘结密封构成脱盐板再将一定数量的这种脱盐板多层堆积起来并放入形密封圈最后用上下头盖法兰以系紧螺栓固定组成而得原水由上头盖进口流经脱盐板的分配孔在诸多脱盐板的膜面上逐层流动最后从下头盖的出口流出与此同时透过膜的淡水在流经多孔支撑板后分别于承压板的侧面管口处流出,0
耐压容器式耐压容器式膜组件主要是把多层脱盐板堆积组装后放入一个耐压容器中而成原水从容器的一端进入分离后的浓水和淡水则由容器的另一端排出容器内的大量脱盐板是根据设计要求串并联相结合构成其板数从进口到出口依次递减目的是保持原水的线速度变化不大以减轻浓差极化影响,0
圆管式膜组件的结构怎样？,1
圆管式膜组件其结构主要是把膜和支撑体均制成管状使两者装在一起或者将膜直接刮制在支撑管内或管外再将一定数量的这种膜管以一定方式连成一体而组成其外形极似列管式换热器,0
圆管式膜组件分内压型和外压型,0
内压型单管式分内压型单管式和管束式两种,0
内压型单管式其中膜管是以被裹以尼龙布滤纸一类的支撑材料材料并被镶入耐压管内膜管的末端被做成喇叭口形然后以像皮垫圈密封原水是由管式组件的一端注入于另一端流出淡水透过膜后于支撑体中汇集再由耐压管上的细孔中流出具体使用时是把许多这种管式组件以并联或串联的形式组装成一个大的膜组件,0
内压型管束式这是在多孔性耐压管内壁上直接喷注成膜再把许多耐压膜管装配成相连的管束然后把管束装置在一个大的收集管内构成管束式淡化装置原水由装配端的进口流入经耐压管内壁的膜管于另一端流出淡水透过膜后由收集管汇集,0
外压型圆管式,0
与内压型圆管式相反分离膜是被刮制在管的外表面上水的透过方向是由管外向管内的,0
螺旋卷式膜组件是怎样的一种结构？,1
螺旋卷式膜组件又称卷式膜组件是由美国于年研制成功的是目前反渗透超滤及气体分离过程中最重要的膜组件形式在反渗透领域中占据了大部分市场份额高达左右,0
螺旋卷式膜组件的结构是由中间为多孔支撑材料两边是膜的双层结构装配组成的也就是把膜多孔支撑体膜原水侧隔网依次叠合绕中心集水管紧密地绕卷在一起形成一个膜元件再装进圆柱形压力容器里构成一个螺旋卷式膜组件被处理的水沿着与中心管平行的方向在隔网中流动浓缩液由压力容器的另一端引出而渗透液淡水汇集到中央集水管中被引导出来,0
在实际应用中通常是把几个膜元件的中心管密封串联起来再安装到压力容器中组成一个单元,0
中空纤维式膜组件的结构怎样？,1
中空纤维式膜是一种极细的空心膜管它本身不需要支撑材料就可以耐很高的压力它实际上是一根厚壁的环柱体纤维的外径有的细如人发约为内径为其特点是具有在高压下不产生形变的强度,0
中空纤维膜组件的组装是把大量有时是几十万或更多的中空纤维膜弯成形而装入圆筒型耐压容器内纤维束的开口端用环氧树脂浇铸成管板纤维束的中心轴部安装一根原料液分布管使原液径向均匀流过纤维束纤维束的外部包以网布使纤维束固定并促进原液的湍流状态淡水透过纤维的管壁后沿纤维的中空内腔经管板放出被浓缩了原水则在容器的另一端排掉,0
中空纤维式装置的主要优点是单位体积内的有效膜表面积比率高故可采用透水率较低而物理化学稳定性好的尼龙中空纤维该膜不需要支撑材料寿命可达年,0
各类膜分离器有哪些优缺点？其特性如何？,1
各类膜分离器的优缺点如下表,0
适于大容量规模,0
已商业化,0
制作工艺和技术复杂,0
易堵塞清洗不易,0
膜的堆积密度大,0
不需外加支撑材料,0
浓差极化可忽略,0
价格低廉,0
中,0
空,0
纤,0
维,0
式,0
适于大容量规模,0
已商业化,0
制作工艺和技术较复杂密封较困难,0
易堵塞不易清洗,0
不宜在高压下操作,0
膜堆积密度大结构紧凑,0
可使用强度好的平板膜,0
价格低廉,0
螺,0
旋,0
卷,0
式,0
适于中小容量规模,0
已商业化,0
装置成本高,0
管口密封较困难,0
膜的堆积密度小,0
膜容量清洗和更换,0
原水流动状态好压力损失较小耐较高压力,0
能处理含有悬浮物的黏度高的或者能析出固体等易堵塞流水通道的溶液体系,0
管,0
式,0
适于小容量规模,0
已商业化,0
装置成本高流动状态不良浓差极化严重,0
易堵塞不易清洗膜的堆积密度较小,0
结构紧凑简单牢固能承受高压,0
可使用强度较高的平板膜,0
性能稳定工艺简便,0
板,0
框,0
式,0
使用状况,0
缺点,0
优点,0
类型,0
它们的特性比较如下表,0
指以溶液作为原液脱盐率达时的透水率,0
对反渗透膜性能有何要求？醋酸纤维素膜与聚酰胺复合膜的性能如何？,1
反渗透分离过程的主要关键是要求膜具有较高的透水速度和脱盐性能故对反渗透膜要求具有下列性能,0
单位膜面积的透水速度快脱盐率高,0
机械强度好压密实作用小,0
化学稳定性好能耐酸碱和微生物的侵袭,0
使用寿命长性能衰减小,0
醋酸纤维素膜是最先发展起来的反渗透膜但由于醋酸纤维素是一种酯类易发生水解水解的结果是将降低乙酰基的含量使膜的性能受到损害同时膜也更易受到生物的侵袭近年发展起来的聚酰胺复合膜由于各种性能优越已逐渐取代醋酸纤维素膜该两种膜的性能对比如下表,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
板框式,0
内压管式,0
外压管式,0
螺旋卷式,0
中空纤维式,0
单位体积的透水量,0
?,1
,0
透水率,0
?,0
,0
操作压力高限,0
,0
膜堆积密度,0
,0
类型,0
为什么反渗透膜的性能会下降？如何处理？,1
反渗透膜的性能下降主要原因是由于膜表面受到了污染如表面结垢膜面堵塞或是膜本身的物理化学变化而引起的物理变化主要是由于压实效应引起膜的透水率下降化学变化主要是由于值的波动而引起的如使醋酸纤维素膜水解游离氯也会使芳香聚酰胺膜性能恶化反渗透膜污染堵塞的主要原因是由于膜面沉积和微生物的滋长而引起的其中微生物不仅堵塞膜并对醋酸纤维素有侵蚀损害作用因此在膜内必须保持一定的余氯量但是余氯太高又会引起膜性能下降故在醋酸纤素膜前保持余氯而在芳香聚酰胺膜前余氯要小于,0
价格较便宜,0
抗氯性较差价格较高,0
,0
使用寿命一般仅三年,0
使用寿命较长一般使用五年以上性能仍基本不变,0
,0
膜透水速度较小要求工作压力高耗电量也较高,0
膜透水速度高故工作压力低耗电量也较低,0
,0
在运行中膜会被压紧因而产水量会不断下降,0
膜在运行中不会被压紧因此产水量不随使用时间而改变,0
,0
只能在值范围内运行,0
有较的值适用范围可在值中运行,0
,0
易受微生物侵袭,0
生物稳定性好不受微生物侵袭,0
,0
脱盐率逐年衰减,0
脱盐率高,0
,0
不可避免地会发生水解脱盐率会衰减,0
化学稳定性好不会发生水解脱盐率基本不变,0
,0
醋酸纤维膜,0
聚酰胺复合膜,0
序号,0
反渗透膜的清洗处理是一个细致而又烦杂的工作目前国产膜的质量还不够高多次清洗膜易损坏为了减轻清洗工作必须要搞好前处理严格把好水质关否则后患无穷,0
处理的方法是定期用甲醛溶液或质量浓度的新洁尔灭循环清洗处理至少已经污染的膜要用柠檬酸铵溶液进行清洗或用亚硫酸氢钠六偏磷酸钠稀盐酸等来防止锰铁及碳酸盐的结垢有时也用酶洗涤剂对有机物进行清洗清洗压力控制在清洗流速为原来水处理流速的倍,0
反渗透技术有什么用途？,1
反渗透技术通常用于海水苦咸水的淡化水的软化处理废水处理以及食品医药工业的提纯浓缩分离等方面此外反渗透技术应用于预除盐处理也取得较好的效果能够使离子交换树脂的负荷减轻以上树脂的再生剂用量也可减少因此不仅节约费用而且还有利于环境保护反渗透技术还可用于除去水中的微粒有机物质胶体物质对减轻离子交换树脂的污染延长使用寿命都有着良好的作用,0
反渗透的透水率除盐率回收水率如何计算？,1
透水率?,1
,0
式中单位时间内渗透的水量,0
单位膜面积,0
除盐率,0
,0
式中反渗透处理进水中的含盐量,0
反渗透处理出水中的含盐量,0
回收水率,0
,0
式中渗透出水水量,0
进水量,0
,0
,0
,0
,0
,0
,0
反渗透处理有哪些组合形式？,1
反渗透模件的组合形式大致有下列几种,0
多级串联处理当水源水中含盐量较高同进对反渗透出水水质要求又比较高时可采用多级串联方式即将第一级出水作为第二级进水在这种处理方式下第二级的排水浓水水质远较第一级的进水水质为优可与第一级的进水混合作为进水在几级串联型式中需有中间贮水箱及高压泵等,0
多级组合处理当水源水中含盐量不太高时为了获得较高的回收水率可采用多段组合型式第一段的浓水进入第二段作为进水然后将两段的渗透出水混合作为产品水必杳可再增加一段即将第二段浓水作为第三段的进水第三段渗透出水与前两段出水汇合成产品水即淡水,0
这种方式的优点是可降低水耗提高回收水率,0
带中间升压泵的三段连接方式在水源特别缺乏的地区为了尽可能节约用水即使水源水质较差含盐较高也希望获得较高的回收水率此时在多段组合的各段之间由于每一级进水的含盐量都很高必须设置高压泵以保证压差达到要求值这种连接方式第一二段的浓水作为下一段的进水而进一步处理只有第三段的浓水排出系统同时各段反渗透设备的除盐量要逐段递增才能保证最终出水水质,0
各种反渗透膜的主要功能有什么不同？,1
各种反渗透膜其主要功能比较如下,0
反渗透膜受到污染的原因是什么？有什么特征？,1
反渗透膜受到污染的主要原因是由金属氧化物沉积引起的常见的金属氧化物有氢氧化铁氢氧化铝和氧化锰等还有微生物黏泥水中的悬浮物与胶体物质在膜表面的沉积以及碳氢化物和硅酮基的油及酯类覆盖膜面等其特性如下表所示,0
中,0
小,0
低,0
良,0
中,0
中,0
中,0
简易,0
好,0
高,0
中高,0
大,0
中,0
中,0
中,0
中,0
中,0
复杂,0
一,0
低,0
高,0
中大,0
大,0
良,0
良,0
良,0
良,0
普通,0
好,0
低,0
中,0
中,0
大,0
良,0
中,0
中,0
中,0
普通,0
好,0
低,0
盐去除率,0
透过水量,0
回收水率,0
耐久性,0
耐热性,0
耐压性,0
耐药品性,0
预处理,0
耐故障性,0
耐水价格,0
合成膜,0
醋酸纤维膜,0
管状膜型,0
中空纤维型,0
涡卷型,0
模件形式,0
项目,0
反渗透组件污染的一般特征,0
内发生周以上发生在无甲醛保护液情况下,0
反渗透离子交换联合除盐处理有何优点？,1
反渗透离子交换联合处理方式可以降低水源水质多变所带来的影响并可减少再生频率从而提高了水处理装置运行的灵活性和可靠性在水源的选择上也有了更大的余地例如原水含盐量从增至反渗透设备在工作压力出力仅降低而离子交换设备遇此情况必然会严重地降低交换容量这说明反渗透设备的出力与水质原水含盐量的关系不大只同工作压力差及水质成分所决定的渗透压差成比例变化这是反渗透工艺的一个很大的优点,0
减少,0
,0
增加,0
倍,0
增加,0
倍,0
细菌,0
